,snapshot,objective,stores,generators
2031,2035-09-11 21:00:00,1.0,1.0,1.0
2032,2035-09-12 00:00:00,1.0,1.0,1.0
2033,2035-09-12 03:00:00,1.0,1.0,1.0
2034,2035-09-12 06:00:00,1.0,1.0,1.0
2035,2035-09-12 09:00:00,1.0,1.0,1.0
2036,2035-09-12 12:00:00,1.0,1.0,1.0
2037,2035-09-12 15:00:00,1.0,1.0,1.0
2038,2035-09-12 18:00:00,1.0,1.0,1.0
2039,2035-09-12 21:00:00,1.0,1.0,1.0
2040,2035-09-13 00:00:00,1.0,1.0,1.0
2041,2035-09-13 03:00:00,1.0,1.0,1.0
2042,2035-09-13 06:00:00,1.0,1.0,1.0
2043,2035-09-13 09:00:00,1.0,1.0,1.0
2044,2035-09-13 12:00:00,1.0,1.0,1.0
2045,2035-09-13 15:00:00,1.0,1.0,1.0
2046,2035-09-13 18:00:00,1.0,1.0,1.0
2047,2035-09-13 21:00:00,1.0,1.0,1.0
2048,2035-09-14 00:00:00,1.0,1.0,1.0
2049,2035-09-14 03:00:00,1.0,1.0,1.0
2050,2035-09-14 06:00:00,1.0,1.0,1.0
2051,2035-09-14 09:00:00,1.0,1.0,1.0
2052,2035-09-14 12:00:00,1.0,1.0,1.0
2053,2035-09-14 15:00:00,1.0,1.0,1.0
2054,2035-09-14 18:00:00,1.0,1.0,1.0
2055,2035-09-14 21:00:00,1.0,1.0,1.0
2056,2035-09-15 00:00:00,1.0,1.0,1.0
2057,2035-09-15 03:00:00,1.0,1.0,1.0
2058,2035-09-15 06:00:00,1.0,1.0,1.0
2059,2035-09-15 09:00:00,1.0,1.0,1.0
2060,2035-09-15 12:00:00,1.0,1.0,1.0
2061,2035-09-15 15:00:00,1.0,1.0,1.0
2062,2035-09-15 18:00:00,1.0,1.0,1.0
2063,2035-09-15 21:00:00,1.0,1.0,1.0
2064,2035-09-16 00:00:00,1.0,1.0,1.0
2065,2035-09-16 03:00:00,1.0,1.0,1.0
2066,2035-09-16 06:00:00,1.0,1.0,1.0
2067,2035-09-16 09:00:00,1.0,1.0,1.0
2068,2035-09-16 12:00:00,1.0,1.0,1.0
2069,2035-09-16 15:00:00,1.0,1.0,1.0
2070,2035-09-16 18:00:00,1.0,1.0,1.0
2071,2035-09-16 21:00:00,1.0,1.0,1.0
2072,2035-09-17 00:00:00,1.0,1.0,1.0
2073,2035-09-17 03:00:00,1.0,1.0,1.0
2074,2035-09-17 06:00:00,1.0,1.0,1.0
2075,2035-09-17 09:00:00,1.0,1.0,1.0
2076,2035-09-17 12:00:00,1.0,1.0,1.0
2077,2035-09-17 15:00:00,1.0,1.0,1.0
2078,2035-09-17 18:00:00,1.0,1.0,1.0
2079,2035-09-17 21:00:00,1.0,1.0,1.0
2080,2035-09-18 00:00:00,1.0,1.0,1.0
2081,2035-09-18 03:00:00,1.0,1.0,1.0
2082,2035-09-18 06:00:00,1.0,1.0,1.0
2083,2035-09-18 09:00:00,1.0,1.0,1.0
2084,2035-09-18 12:00:00,1.0,1.0,1.0
2085,2035-09-18 15:00:00,1.0,1.0,1.0
2086,2035-09-18 18:00:00,1.0,1.0,1.0
2087,2035-09-18 21:00:00,1.0,1.0,1.0
2088,2035-09-19 00:00:00,1.0,1.0,1.0
2089,2035-09-19 03:00:00,1.0,1.0,1.0
2090,2035-09-19 06:00:00,1.0,1.0,1.0
2091,2035-09-19 09:00:00,1.0,1.0,1.0
2092,2035-09-19 12:00:00,1.0,1.0,1.0
2093,2035-09-19 15:00:00,1.0,1.0,1.0
2094,2035-09-19 18:00:00,1.0,1.0,1.0
2095,2035-09-19 21:00:00,1.0,1.0,1.0
2096,2035-09-20 00:00:00,1.0,1.0,1.0
2097,2035-09-20 03:00:00,1.0,1.0,1.0
2098,2035-09-20 06:00:00,1.0,1.0,1.0
2099,2035-09-20 09:00:00,1.0,1.0,1.0
2100,2035-09-20 12:00:00,1.0,1.0,1.0
2101,2035-09-20 15:00:00,1.0,1.0,1.0
2102,2035-09-20 18:00:00,1.0,1.0,1.0
2103,2035-09-20 21:00:00,1.0,1.0,1.0
2104,2035-09-21 00:00:00,1.0,1.0,1.0
2105,2035-09-21 03:00:00,1.0,1.0,1.0
2106,2035-09-21 06:00:00,1.0,1.0,1.0
2107,2035-09-21 09:00:00,1.0,1.0,1.0
2108,2035-09-21 12:00:00,1.0,1.0,1.0
2109,2035-09-21 15:00:00,1.0,1.0,1.0
2110,2035-09-21 18:00:00,1.0,1.0,1.0
2111,2035-09-21 21:00:00,1.0,1.0,1.0
2112,2035-09-22 00:00:00,1.0,1.0,1.0
2113,2035-09-22 03:00:00,1.0,1.0,1.0
2114,2035-09-22 06:00:00,1.0,1.0,1.0
2115,2035-09-22 09:00:00,1.0,1.0,1.0
2116,2035-09-22 12:00:00,1.0,1.0,1.0
2117,2035-09-22 15:00:00,1.0,1.0,1.0
2118,2035-09-22 18:00:00,1.0,1.0,1.0
2119,2035-09-22 21:00:00,1.0,1.0,1.0
2120,2035-09-23 00:00:00,1.0,1.0,1.0
2121,2035-09-23 03:00:00,1.0,1.0,1.0
2122,2035-09-23 06:00:00,1.0,1.0,1.0
2123,2035-09-23 09:00:00,1.0,1.0,1.0
2124,2035-09-23 12:00:00,1.0,1.0,1.0
2125,2035-09-23 15:00:00,1.0,1.0,1.0
2126,2035-09-23 18:00:00,1.0,1.0,1.0
2127,2035-09-23 21:00:00,1.0,1.0,1.0
2128,2035-09-24 00:00:00,1.0,1.0,1.0
2129,2035-09-24 03:00:00,1.0,1.0,1.0
2130,2035-09-24 06:00:00,1.0,1.0,1.0
2131,2035-09-24 09:00:00,1.0,1.0,1.0
2132,2035-09-24 12:00:00,1.0,1.0,1.0
2133,2035-09-24 15:00:00,1.0,1.0,1.0
2134,2035-09-24 18:00:00,1.0,1.0,1.0
2135,2035-09-24 21:00:00,1.0,1.0,1.0
2136,2035-09-25 00:00:00,1.0,1.0,1.0
2137,2035-09-25 03:00:00,1.0,1.0,1.0
2138,2035-09-25 06:00:00,1.0,1.0,1.0
2139,2035-09-25 09:00:00,1.0,1.0,1.0
2140,2035-09-25 12:00:00,1.0,1.0,1.0
2141,2035-09-25 15:00:00,1.0,1.0,1.0
2142,2035-09-25 18:00:00,1.0,1.0,1.0
2143,2035-09-25 21:00:00,1.0,1.0,1.0
2144,2035-09-26 00:00:00,1.0,1.0,1.0
2145,2035-09-26 03:00:00,1.0,1.0,1.0
2146,2035-09-26 06:00:00,1.0,1.0,1.0
2147,2035-09-26 09:00:00,1.0,1.0,1.0
2148,2035-09-26 12:00:00,1.0,1.0,1.0
2149,2035-09-26 15:00:00,1.0,1.0,1.0
2150,2035-09-26 18:00:00,1.0,1.0,1.0
2151,2035-09-26 21:00:00,1.0,1.0,1.0
2152,2035-09-27 00:00:00,1.0,1.0,1.0
2153,2035-09-27 03:00:00,1.0,1.0,1.0
2154,2035-09-27 06:00:00,1.0,1.0,1.0
2155,2035-09-27 09:00:00,1.0,1.0,1.0
2156,2035-09-27 12:00:00,1.0,1.0,1.0
2157,2035-09-27 15:00:00,1.0,1.0,1.0
2158,2035-09-27 18:00:00,1.0,1.0,1.0
2159,2035-09-27 21:00:00,1.0,1.0,1.0
2160,2035-09-28 00:00:00,1.0,1.0,1.0
2161,2035-09-28 03:00:00,1.0,1.0,1.0
2162,2035-09-28 06:00:00,1.0,1.0,1.0
2163,2035-09-28 09:00:00,1.0,1.0,1.0
2164,2035-09-28 12:00:00,1.0,1.0,1.0
2165,2035-09-28 15:00:00,1.0,1.0,1.0
2166,2035-09-28 18:00:00,1.0,1.0,1.0
2167,2035-09-28 21:00:00,1.0,1.0,1.0
2168,2035-09-29 00:00:00,1.0,1.0,1.0
2169,2035-09-29 03:00:00,1.0,1.0,1.0
2170,2035-09-29 06:00:00,1.0,1.0,1.0
2171,2035-09-29 09:00:00,1.0,1.0,1.0
2172,2035-09-29 12:00:00,1.0,1.0,1.0
2173,2035-09-29 15:00:00,1.0,1.0,1.0
2174,2035-09-29 18:00:00,1.0,1.0,1.0
2175,2035-09-29 21:00:00,1.0,1.0,1.0
2176,2035-09-30 00:00:00,1.0,1.0,1.0
2177,2035-09-30 03:00:00,1.0,1.0,1.0
2178,2035-09-30 06:00:00,1.0,1.0,1.0
2179,2035-09-30 09:00:00,1.0,1.0,1.0
2180,2035-09-30 12:00:00,1.0,1.0,1.0
2181,2035-09-30 15:00:00,1.0,1.0,1.0
2182,2035-09-30 18:00:00,1.0,1.0,1.0
2183,2035-09-30 21:00:00,1.0,1.0,1.0
2184,2035-10-01 00:00:00,1.0,1.0,1.0
2185,2035-10-01 03:00:00,1.0,1.0,1.0
2186,2035-10-01 06:00:00,1.0,1.0,1.0
2187,2035-10-01 09:00:00,1.0,1.0,1.0
2188,2035-10-01 12:00:00,1.0,1.0,1.0
2189,2035-10-01 15:00:00,1.0,1.0,1.0
2190,2035-10-01 18:00:00,1.0,1.0,1.0
2191,2035-10-01 21:00:00,1.0,1.0,1.0
2192,2035-10-02 00:00:00,1.0,1.0,1.0
2193,2035-10-02 03:00:00,1.0,1.0,1.0
2194,2035-10-02 06:00:00,1.0,1.0,1.0
2195,2035-10-02 09:00:00,1.0,1.0,1.0
2196,2035-10-02 12:00:00,1.0,1.0,1.0
2197,2035-10-02 15:00:00,1.0,1.0,1.0
2198,2035-10-02 18:00:00,1.0,1.0,1.0
2199,2035-10-02 21:00:00,1.0,1.0,1.0
2200,2035-10-03 00:00:00,1.0,1.0,1.0
2201,2035-10-03 03:00:00,1.0,1.0,1.0
2202,2035-10-03 06:00:00,1.0,1.0,1.0
2203,2035-10-03 09:00:00,1.0,1.0,1.0
2204,2035-10-03 12:00:00,1.0,1.0,1.0
2205,2035-10-03 15:00:00,1.0,1.0,1.0
2206,2035-10-03 18:00:00,1.0,1.0,1.0
2207,2035-10-03 21:00:00,1.0,1.0,1.0
2208,2035-10-04 00:00:00,1.0,1.0,1.0
2209,2035-10-04 03:00:00,1.0,1.0,1.0
2210,2035-10-04 06:00:00,1.0,1.0,1.0
2211,2035-10-04 09:00:00,1.0,1.0,1.0
2212,2035-10-04 12:00:00,1.0,1.0,1.0
2213,2035-10-04 15:00:00,1.0,1.0,1.0
2214,2035-10-04 18:00:00,1.0,1.0,1.0
2215,2035-10-04 21:00:00,1.0,1.0,1.0
2216,2035-10-05 00:00:00,1.0,1.0,1.0
2217,2035-10-05 03:00:00,1.0,1.0,1.0
2218,2035-10-05 06:00:00,1.0,1.0,1.0
2219,2035-10-05 09:00:00,1.0,1.0,1.0
2220,2035-10-05 12:00:00,1.0,1.0,1.0
2221,2035-10-05 15:00:00,1.0,1.0,1.0
2222,2035-10-05 18:00:00,1.0,1.0,1.0
2223,2035-10-05 21:00:00,1.0,1.0,1.0
2224,2035-10-06 00:00:00,1.0,1.0,1.0
2225,2035-10-06 03:00:00,1.0,1.0,1.0
2226,2035-10-06 06:00:00,1.0,1.0,1.0
2227,2035-10-06 09:00:00,1.0,1.0,1.0
2228,2035-10-06 12:00:00,1.0,1.0,1.0
2229,2035-10-06 15:00:00,1.0,1.0,1.0
2230,2035-10-06 18:00:00,1.0,1.0,1.0
2231,2035-10-06 21:00:00,1.0,1.0,1.0
2232,2035-10-07 00:00:00,1.0,1.0,1.0
2233,2035-10-07 03:00:00,1.0,1.0,1.0
2234,2035-10-07 06:00:00,1.0,1.0,1.0
2235,2035-10-07 09:00:00,1.0,1.0,1.0
2236,2035-10-07 12:00:00,1.0,1.0,1.0
2237,2035-10-07 15:00:00,1.0,1.0,1.0
2238,2035-10-07 18:00:00,1.0,1.0,1.0
2239,2035-10-07 21:00:00,1.0,1.0,1.0
2240,2035-10-08 00:00:00,1.0,1.0,1.0
2241,2035-10-08 03:00:00,1.0,1.0,1.0
2242,2035-10-08 06:00:00,1.0,1.0,1.0
2243,2035-10-08 09:00:00,1.0,1.0,1.0
2244,2035-10-08 12:00:00,1.0,1.0,1.0
2245,2035-10-08 15:00:00,1.0,1.0,1.0
2246,2035-10-08 18:00:00,1.0,1.0,1.0
2247,2035-10-08 21:00:00,1.0,1.0,1.0
2248,2035-10-09 00:00:00,1.0,1.0,1.0
2249,2035-10-09 03:00:00,1.0,1.0,1.0
2250,2035-10-09 06:00:00,1.0,1.0,1.0
2251,2035-10-09 09:00:00,1.0,1.0,1.0
2252,2035-10-09 12:00:00,1.0,1.0,1.0
2253,2035-10-09 15:00:00,1.0,1.0,1.0
2254,2035-10-09 18:00:00,1.0,1.0,1.0
2255,2035-10-09 21:00:00,1.0,1.0,1.0
2256,2035-10-10 00:00:00,1.0,1.0,1.0
2257,2035-10-10 03:00:00,1.0,1.0,1.0
2258,2035-10-10 06:00:00,1.0,1.0,1.0
2259,2035-10-10 09:00:00,1.0,1.0,1.0
2260,2035-10-10 12:00:00,1.0,1.0,1.0
2261,2035-10-10 15:00:00,1.0,1.0,1.0
2262,2035-10-10 18:00:00,1.0,1.0,1.0
2263,2035-10-10 21:00:00,1.0,1.0,1.0
2264,2035-10-11 00:00:00,1.0,1.0,1.0
2265,2035-10-11 03:00:00,1.0,1.0,1.0
2266,2035-10-11 06:00:00,1.0,1.0,1.0
2267,2035-10-11 09:00:00,1.0,1.0,1.0
2268,2035-10-11 12:00:00,1.0,1.0,1.0
2269,2035-10-11 15:00:00,1.0,1.0,1.0
2270,2035-10-11 18:00:00,1.0,1.0,1.0
2271,2035-10-11 21:00:00,1.0,1.0,1.0
2272,2035-10-12 00:00:00,1.0,1.0,1.0
2273,2035-10-12 03:00:00,1.0,1.0,1.0
2274,2035-10-12 06:00:00,1.0,1.0,1.0
2275,2035-10-12 09:00:00,1.0,1.0,1.0
2276,2035-10-12 12:00:00,1.0,1.0,1.0
2277,2035-10-12 15:00:00,1.0,1.0,1.0
2278,2035-10-12 18:00:00,1.0,1.0,1.0
2279,2035-10-12 21:00:00,1.0,1.0,1.0
2280,2035-10-13 00:00:00,1.0,1.0,1.0
2281,2035-10-13 03:00:00,1.0,1.0,1.0
2282,2035-10-13 06:00:00,1.0,1.0,1.0
2283,2035-10-13 09:00:00,1.0,1.0,1.0
2284,2035-10-13 12:00:00,1.0,1.0,1.0
2285,2035-10-13 15:00:00,1.0,1.0,1.0
2286,2035-10-13 18:00:00,1.0,1.0,1.0
2287,2035-10-13 21:00:00,1.0,1.0,1.0
2288,2035-10-14 00:00:00,1.0,1.0,1.0
2289,2035-10-14 03:00:00,1.0,1.0,1.0
2290,2035-10-14 06:00:00,1.0,1.0,1.0
2291,2035-10-14 09:00:00,1.0,1.0,1.0
2292,2035-10-14 12:00:00,1.0,1.0,1.0
2293,2035-10-14 15:00:00,1.0,1.0,1.0
2294,2035-10-14 18:00:00,1.0,1.0,1.0
2295,2035-10-14 21:00:00,1.0,1.0,1.0
2296,2035-10-15 00:00:00,1.0,1.0,1.0
2297,2035-10-15 03:00:00,1.0,1.0,1.0
2298,2035-10-15 06:00:00,1.0,1.0,1.0
2299,2035-10-15 09:00:00,1.0,1.0,1.0
2300,2035-10-15 12:00:00,1.0,1.0,1.0
2301,2035-10-15 15:00:00,1.0,1.0,1.0
2302,2035-10-15 18:00:00,1.0,1.0,1.0
2303,2035-10-15 21:00:00,1.0,1.0,1.0
2304,2035-10-16 00:00:00,1.0,1.0,1.0
2305,2035-10-16 03:00:00,1.0,1.0,1.0
2306,2035-10-16 06:00:00,1.0,1.0,1.0
2307,2035-10-16 09:00:00,1.0,1.0,1.0
2308,2035-10-16 12:00:00,1.0,1.0,1.0
2309,2035-10-16 15:00:00,1.0,1.0,1.0
2310,2035-10-16 18:00:00,1.0,1.0,1.0
2311,2035-10-16 21:00:00,1.0,1.0,1.0
2312,2035-10-17 00:00:00,1.0,1.0,1.0
2313,2035-10-17 03:00:00,1.0,1.0,1.0
2314,2035-10-17 06:00:00,1.0,1.0,1.0
2315,2035-10-17 09:00:00,1.0,1.0,1.0
2316,2035-10-17 12:00:00,1.0,1.0,1.0
2317,2035-10-17 15:00:00,1.0,1.0,1.0
2318,2035-10-17 18:00:00,1.0,1.0,1.0
2319,2035-10-17 21:00:00,1.0,1.0,1.0
2320,2035-10-18 00:00:00,1.0,1.0,1.0
2321,2035-10-18 03:00:00,1.0,1.0,1.0
2322,2035-10-18 06:00:00,1.0,1.0,1.0
2323,2035-10-18 09:00:00,1.0,1.0,1.0
2324,2035-10-18 12:00:00,1.0,1.0,1.0
2325,2035-10-18 15:00:00,1.0,1.0,1.0
2326,2035-10-18 18:00:00,1.0,1.0,1.0
2327,2035-10-18 21:00:00,1.0,1.0,1.0
2328,2035-10-19 00:00:00,1.0,1.0,1.0
2329,2035-10-19 03:00:00,1.0,1.0,1.0
2330,2035-10-19 06:00:00,1.0,1.0,1.0
2331,2035-10-19 09:00:00,1.0,1.0,1.0
2332,2035-10-19 12:00:00,1.0,1.0,1.0
2333,2035-10-19 15:00:00,1.0,1.0,1.0
2334,2035-10-19 18:00:00,1.0,1.0,1.0
2335,2035-10-19 21:00:00,1.0,1.0,1.0
2336,2035-10-20 00:00:00,1.0,1.0,1.0
2337,2035-10-20 03:00:00,1.0,1.0,1.0
2338,2035-10-20 06:00:00,1.0,1.0,1.0
2339,2035-10-20 09:00:00,1.0,1.0,1.0
2340,2035-10-20 12:00:00,1.0,1.0,1.0
2341,2035-10-20 15:00:00,1.0,1.0,1.0
2342,2035-10-20 18:00:00,1.0,1.0,1.0
2343,2035-10-20 21:00:00,1.0,1.0,1.0
2344,2035-10-21 00:00:00,1.0,1.0,1.0
2345,2035-10-21 03:00:00,1.0,1.0,1.0
2346,2035-10-21 06:00:00,1.0,1.0,1.0
2347,2035-10-21 09:00:00,1.0,1.0,1.0
2348,2035-10-21 12:00:00,1.0,1.0,1.0
2349,2035-10-21 15:00:00,1.0,1.0,1.0
2350,2035-10-21 18:00:00,1.0,1.0,1.0
2351,2035-10-21 21:00:00,1.0,1.0,1.0
2352,2035-10-22 00:00:00,1.0,1.0,1.0
2353,2035-10-22 03:00:00,1.0,1.0,1.0
2354,2035-10-22 06:00:00,1.0,1.0,1.0
2355,2035-10-22 09:00:00,1.0,1.0,1.0
2356,2035-10-22 12:00:00,1.0,1.0,1.0
2357,2035-10-22 15:00:00,1.0,1.0,1.0
2358,2035-10-22 18:00:00,1.0,1.0,1.0
2359,2035-10-22 21:00:00,1.0,1.0,1.0
2360,2035-10-23 00:00:00,1.0,1.0,1.0
2361,2035-10-23 03:00:00,1.0,1.0,1.0
2362,2035-10-23 06:00:00,1.0,1.0,1.0
2363,2035-10-23 09:00:00,1.0,1.0,1.0
2364,2035-10-23 12:00:00,1.0,1.0,1.0
2365,2035-10-23 15:00:00,1.0,1.0,1.0
2366,2035-10-23 18:00:00,1.0,1.0,1.0
2367,2035-10-23 21:00:00,1.0,1.0,1.0
2368,2035-10-24 00:00:00,1.0,1.0,1.0
2369,2035-10-24 03:00:00,1.0,1.0,1.0
2370,2035-10-24 06:00:00,1.0,1.0,1.0
2371,2035-10-24 09:00:00,1.0,1.0,1.0
2372,2035-10-24 12:00:00,1.0,1.0,1.0
2373,2035-10-24 15:00:00,1.0,1.0,1.0
2374,2035-10-24 18:00:00,1.0,1.0,1.0
2375,2035-10-24 21:00:00,1.0,1.0,1.0
2376,2035-10-25 00:00:00,1.0,1.0,1.0
2377,2035-10-25 03:00:00,1.0,1.0,1.0
2378,2035-10-25 06:00:00,1.0,1.0,1.0
2379,2035-10-25 09:00:00,1.0,1.0,1.0
2380,2035-10-25 12:00:00,1.0,1.0,1.0
2381,2035-10-25 15:00:00,1.0,1.0,1.0
2382,2035-10-25 18:00:00,1.0,1.0,1.0
2383,2035-10-25 21:00:00,1.0,1.0,1.0
2384,2035-10-26 00:00:00,1.0,1.0,1.0
2385,2035-10-26 03:00:00,1.0,1.0,1.0
2386,2035-10-26 06:00:00,1.0,1.0,1.0
2387,2035-10-26 09:00:00,1.0,1.0,1.0
2388,2035-10-26 12:00:00,1.0,1.0,1.0
2389,2035-10-26 15:00:00,1.0,1.0,1.0
2390,2035-10-26 18:00:00,1.0,1.0,1.0
2391,2035-10-26 21:00:00,1.0,1.0,1.0
2392,2035-10-27 00:00:00,1.0,1.0,1.0
2393,2035-10-27 03:00:00,1.0,1.0,1.0
2394,2035-10-27 06:00:00,1.0,1.0,1.0
2395,2035-10-27 09:00:00,1.0,1.0,1.0
2396,2035-10-27 12:00:00,1.0,1.0,1.0
2397,2035-10-27 15:00:00,1.0,1.0,1.0
2398,2035-10-27 18:00:00,1.0,1.0,1.0
2399,2035-10-27 21:00:00,1.0,1.0,1.0
2400,2035-10-28 00:00:00,1.0,1.0,1.0
2401,2035-10-28 03:00:00,1.0,1.0,1.0
2402,2035-10-28 06:00:00,1.0,1.0,1.0
2403,2035-10-28 09:00:00,1.0,1.0,1.0
2404,2035-10-28 12:00:00,1.0,1.0,1.0
2405,2035-10-28 15:00:00,1.0,1.0,1.0
2406,2035-10-28 18:00:00,1.0,1.0,1.0
2407,2035-10-28 21:00:00,1.0,1.0,1.0
2408,2035-10-29 00:00:00,1.0,1.0,1.0
2409,2035-10-29 03:00:00,1.0,1.0,1.0
2410,2035-10-29 06:00:00,1.0,1.0,1.0
2411,2035-10-29 09:00:00,1.0,1.0,1.0
2412,2035-10-29 12:00:00,1.0,1.0,1.0
2413,2035-10-29 15:00:00,1.0,1.0,1.0
2414,2035-10-29 18:00:00,1.0,1.0,1.0
2415,2035-10-29 21:00:00,1.0,1.0,1.0
2416,2035-10-30 00:00:00,1.0,1.0,1.0
2417,2035-10-30 03:00:00,1.0,1.0,1.0
2418,2035-10-30 06:00:00,1.0,1.0,1.0
2419,2035-10-30 09:00:00,1.0,1.0,1.0
2420,2035-10-30 12:00:00,1.0,1.0,1.0
2421,2035-10-30 15:00:00,1.0,1.0,1.0
2422,2035-10-30 18:00:00,1.0,1.0,1.0
2423,2035-10-30 21:00:00,1.0,1.0,1.0
2424,2035-10-31 00:00:00,1.0,1.0,1.0
2425,2035-10-31 03:00:00,1.0,1.0,1.0
2426,2035-10-31 06:00:00,1.0,1.0,1.0
2427,2035-10-31 09:00:00,1.0,1.0,1.0
2428,2035-10-31 12:00:00,1.0,1.0,1.0
2429,2035-10-31 15:00:00,1.0,1.0,1.0
2430,2035-10-31 18:00:00,1.0,1.0,1.0
2431,2035-10-31 21:00:00,1.0,1.0,1.0
2432,2035-11-01 00:00:00,1.0,1.0,1.0
2433,2035-11-01 03:00:00,1.0,1.0,1.0
2434,2035-11-01 06:00:00,1.0,1.0,1.0
2435,2035-11-01 09:00:00,1.0,1.0,1.0
2436,2035-11-01 12:00:00,1.0,1.0,1.0
2437,2035-11-01 15:00:00,1.0,1.0,1.0
2438,2035-11-01 18:00:00,1.0,1.0,1.0
2439,2035-11-01 21:00:00,1.0,1.0,1.0
2440,2035-11-02 00:00:00,1.0,1.0,1.0
2441,2035-11-02 03:00:00,1.0,1.0,1.0
2442,2035-11-02 06:00:00,1.0,1.0,1.0
2443,2035-11-02 09:00:00,1.0,1.0,1.0
2444,2035-11-02 12:00:00,1.0,1.0,1.0
2445,2035-11-02 15:00:00,1.0,1.0,1.0
2446,2035-11-02 18:00:00,1.0,1.0,1.0
2447,2035-11-02 21:00:00,1.0,1.0,1.0
2448,2035-11-03 00:00:00,1.0,1.0,1.0
2449,2035-11-03 03:00:00,1.0,1.0,1.0
2450,2035-11-03 06:00:00,1.0,1.0,1.0
2451,2035-11-03 09:00:00,1.0,1.0,1.0
2452,2035-11-03 12:00:00,1.0,1.0,1.0
2453,2035-11-03 15:00:00,1.0,1.0,1.0
2454,2035-11-03 18:00:00,1.0,1.0,1.0
2455,2035-11-03 21:00:00,1.0,1.0,1.0
2456,2035-11-04 00:00:00,1.0,1.0,1.0
2457,2035-11-04 03:00:00,1.0,1.0,1.0
2458,2035-11-04 06:00:00,1.0,1.0,1.0
2459,2035-11-04 09:00:00,1.0,1.0,1.0
2460,2035-11-04 12:00:00,1.0,1.0,1.0
2461,2035-11-04 15:00:00,1.0,1.0,1.0
2462,2035-11-04 18:00:00,1.0,1.0,1.0
2463,2035-11-04 21:00:00,1.0,1.0,1.0
2464,2035-11-05 00:00:00,1.0,1.0,1.0
2465,2035-11-05 03:00:00,1.0,1.0,1.0
2466,2035-11-05 06:00:00,1.0,1.0,1.0
2467,2035-11-05 09:00:00,1.0,1.0,1.0
2468,2035-11-05 12:00:00,1.0,1.0,1.0
2469,2035-11-05 15:00:00,1.0,1.0,1.0
2470,2035-11-05 18:00:00,1.0,1.0,1.0
2471,2035-11-05 21:00:00,1.0,1.0,1.0
2472,2035-11-06 00:00:00,1.0,1.0,1.0
2473,2035-11-06 03:00:00,1.0,1.0,1.0
2474,2035-11-06 06:00:00,1.0,1.0,1.0
2475,2035-11-06 09:00:00,1.0,1.0,1.0
2476,2035-11-06 12:00:00,1.0,1.0,1.0
2477,2035-11-06 15:00:00,1.0,1.0,1.0
2478,2035-11-06 18:00:00,1.0,1.0,1.0
2479,2035-11-06 21:00:00,1.0,1.0,1.0
2480,2035-11-07 00:00:00,1.0,1.0,1.0
2481,2035-11-07 03:00:00,1.0,1.0,1.0
2482,2035-11-07 06:00:00,1.0,1.0,1.0
2483,2035-11-07 09:00:00,1.0,1.0,1.0
2484,2035-11-07 12:00:00,1.0,1.0,1.0
2485,2035-11-07 15:00:00,1.0,1.0,1.0
2486,2035-11-07 18:00:00,1.0,1.0,1.0
2487,2035-11-07 21:00:00,1.0,1.0,1.0
2488,2035-11-08 00:00:00,1.0,1.0,1.0
2489,2035-11-08 03:00:00,1.0,1.0,1.0
2490,2035-11-08 06:00:00,1.0,1.0,1.0
2491,2035-11-08 09:00:00,1.0,1.0,1.0
2492,2035-11-08 12:00:00,1.0,1.0,1.0
2493,2035-11-08 15:00:00,1.0,1.0,1.0
2494,2035-11-08 18:00:00,1.0,1.0,1.0
2495,2035-11-08 21:00:00,1.0,1.0,1.0
2496,2035-11-09 00:00:00,1.0,1.0,1.0
2497,2035-11-09 03:00:00,1.0,1.0,1.0
2498,2035-11-09 06:00:00,1.0,1.0,1.0
2499,2035-11-09 09:00:00,1.0,1.0,1.0
2500,2035-11-09 12:00:00,1.0,1.0,1.0
2501,2035-11-09 15:00:00,1.0,1.0,1.0
2502,2035-11-09 18:00:00,1.0,1.0,1.0
2503,2035-11-09 21:00:00,1.0,1.0,1.0
2504,2035-11-10 00:00:00,1.0,1.0,1.0
2505,2035-11-10 03:00:00,1.0,1.0,1.0
2506,2035-11-10 06:00:00,1.0,1.0,1.0
2507,2035-11-10 09:00:00,1.0,1.0,1.0
2508,2035-11-10 12:00:00,1.0,1.0,1.0
2509,2035-11-10 15:00:00,1.0,1.0,1.0
2510,2035-11-10 18:00:00,1.0,1.0,1.0
2511,2035-11-10 21:00:00,1.0,1.0,1.0
2512,2035-11-11 00:00:00,1.0,1.0,1.0
2513,2035-11-11 03:00:00,1.0,1.0,1.0
2514,2035-11-11 06:00:00,1.0,1.0,1.0
2515,2035-11-11 09:00:00,1.0,1.0,1.0
2516,2035-11-11 12:00:00,1.0,1.0,1.0
2517,2035-11-11 15:00:00,1.0,1.0,1.0
2518,2035-11-11 18:00:00,1.0,1.0,1.0
2519,2035-11-11 21:00:00,1.0,1.0,1.0
2520,2035-11-12 00:00:00,1.0,1.0,1.0
2521,2035-11-12 03:00:00,1.0,1.0,1.0
2522,2035-11-12 06:00:00,1.0,1.0,1.0
2523,2035-11-12 09:00:00,1.0,1.0,1.0
2524,2035-11-12 12:00:00,1.0,1.0,1.0
2525,2035-11-12 15:00:00,1.0,1.0,1.0
2526,2035-11-12 18:00:00,1.0,1.0,1.0
2527,2035-11-12 21:00:00,1.0,1.0,1.0
2528,2035-11-13 00:00:00,1.0,1.0,1.0
2529,2035-11-13 03:00:00,1.0,1.0,1.0
